Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
213803,8618,29,34.48,28,35.71,66.67,320x240,2v958
213827,8533,23,43.48,28,35.71,66.11,320x240,2v958
213856,7691,29,34.48,27,37.04,66.11,320x240,2v958
213879,8155,22,45.45,27,37.04,66.11,320x240,2v958
213908,8155,29,34.48,27,37.04,66.11,320x240,2v958
213933,9589,24,41.67,27,37.04,66.11,320x240,2v958
213957,7464,23,43.48,26,38.46,66.11,320x240,2v958
213986,8014,28,35.71,26,38.46,66.11,320x240,2v958
214012,8014,26,38.46,26,38.46,66.11,320x240,2v958
214041,9078,28,35.71,26,38.46,66.11,320x240,2v958
214065,7596,24,41.67,26,38.46,66.11,320x240,2v958
214087,7945,21,47.62,25,40.00,66.11,320x240,2v958
214117,8418,29,34.48,25,40.00,66.11,320x240,2v958
214144,7501,27,37.04,25,40.00,66.67,320x240,2v958
214169,8319,25,40.00,25,40.00,66.67,320x240,2v958
214193,9380,24,41.67,25,40.00,66.11,320x240,2v958
214216,8454,22,45.45,25,40.00,66.11,320x240,2v958
214249,7176,32,31.25,25,40.00,66.11,320x240,2v958
214274,7619,24,41.67,25,40.00,66.11,320x240,2v958
214296,7742,22,45.45,25,40.00,66.11,320x240,2v958
214324,8089,27,37.04,25,40.00,66.11,320x240,2v958
214350,8089,26,38.46,25,40.00,66.11,320x240,2v958
214390,8089,39,25.64,26,38.46,66.11,320x240,2v958
215868,7037,1478,0.68,98,10.20,65.56,320x240,2v958
215903,8304,34,29.41,99,10.10,65.56,320x240,2v958
215930,7230,27,37.04,99,10.10,66.11,320x240,2v958
215957,7260,26,38.46,99,10.10,65.56,320x240,2v958
215979,7340,22,45.45,99,10.10,65.56,320x240,2v958
216010,9028,30,33.33,99,10.10,66.11,320x240,2v958
216034,7730,23,43.48,99,10.10,65.56,320x240,2v958
216060,7730,26,38.46,99,10.10,66.11,320x240,2v958
216083,7730,22,45.45,99,10.10,66.11,320x240,2v958
216109,7730,25,40.00,99,10.10,65.56,320x240,2v958
216133,8076,23,43.48,98,10.20,65.56,320x240,2v958
216158,8076,25,40.00,98,10.20,65.56,320x240,2v958
216185,8076,27,37.04,99,10.10,65.56,320x240,2v958
216212,8076,26,38.46,99,10.10,66.11,320x240,2v958
216234,8076,22,45.45,98,10.20,66.11,320x240,2v958
216260,8076,26,38.46,98,10.20,66.11,320x240,2v958
216286,8319,25,40.00,98,10.20,66.11,320x240,2v958
216312,7416,25,40.00,98,10.20,66.11,320x240,2v958
