Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
801686,7151,33,30.30,26,38.46,70.56,320x240,3v5
801714,7151,28,35.71,26,38.46,70.00,320x240,3v5
801737,7151,22,45.45,26,38.46,70.00,320x240,3v5
801759,7151,22,45.45,26,38.46,70.00,320x240,3v5
801784,7151,24,41.67,26,38.46,70.00,320x240,3v5
801808,8134,24,41.67,26,38.46,70.00,320x240,3v5
801835,6591,26,38.46,26,38.46,70.00,320x240,3v5
801859,6673,23,43.48,26,38.46,70.00,320x240,3v5
801883,6899,24,41.67,27,37.04,70.00,320x240,3v5
801908,7106,24,41.67,26,38.46,70.00,320x240,3v5
801930,7135,22,45.45,26,38.46,70.00,320x240,3v5
801957,7120,27,37.04,26,38.46,70.00,320x240,3v5
801979,7120,21,47.62,26,38.46,70.00,320x240,3v5
802001,7120,21,47.62,25,40.00,70.00,320x240,3v5
802029,7120,27,37.04,26,38.46,69.44,320x240,3v5
802061,7120,32,31.25,26,38.46,70.00,320x240,3v5
802087,7120,25,40.00,25,40.00,70.00,320x240,3v5
802111,7120,24,41.67,25,40.00,70.00,320x240,3v5
802134,8137,22,45.45,25,40.00,70.00,320x240,3v5
802161,6908,27,37.04,24,41.67,70.00,320x240,3v5
802183,6908,21,47.62,24,41.67,70.00,320x240,3v5
802210,6906,26,38.46,24,41.67,70.00,320x240,3v5
802232,6906,22,45.45,24,41.67,70.00,320x240,3v5
802254,6906,22,45.45,24,41.67,70.00,320x240,3v5
802278,7049,24,41.67,24,41.67,70.00,320x240,3v5
802304,8137,25,40.00,24,41.67,70.00,320x240,3v5
802331,7025,27,37.04,24,41.67,69.44,320x240,3v5
802360,7025,28,35.71,24,41.67,70.00,320x240,3v5
802382,7127,22,45.45,24,41.67,70.00,320x240,3v5
802410,8137,27,37.04,24,41.67,70.00,320x240,3v5
802437,6867,27,37.04,24,41.67,70.00,320x240,3v5
802468,6867,30,33.33,25,40.00,69.44,320x240,3v5
802498,6867,30,33.33,25,40.00,70.00,320x240,3v5
802523,8137,24,41.67,25,40.00,70.00,320x240,3v5
802551,8137,28,35.71,25,40.00,70.00,320x240,3v5
802577,8137,26,38.46,25,40.00,70.00,320x240,3v5
802604,7031,27,37.04,25,40.00,70.00,320x240,3v5
802630,7031,25,40.00,25,40.00,69.44,320x240,3v5
802654,7034,24,41.67,25,40.00,70.00,320x240,3v5
802679,8137,25,40.00,25,40.00,70.00,320x240,3v5
802704,7050,24,41.67,25,40.00,70.00,320x240,3v5
802732,8137,28,35.71,25,40.00,70.00,320x240,3v5
802757,6740,24,41.67,25,40.00,70.00,320x240,3v5
802784,8137,27,37.04,26,38.46,69.44,320x240,3v5
802810,6627,25,40.00,26,38.46,70.00,320x240,3v5
802833,6891,23,43.48,26,38.46,70.00,320x240,3v5
802861,8137,27,37.04,26,38.46,70.00,320x240,3v5
802883,7057,22,45.45,25,40.00,70.00,320x240,3v5
802910,7057,27,37.04,26,38.46,70.00,320x240,3v5
802932,7057,21,47.62,25,40.00,70.00,320x240,3v5
802954,8137,22,45.45,25,40.00,70.00,320x240,3v5
802983,8137,28,35.71,25,40.00,70.56,320x240,3v5
803010,6455,27,37.04,25,40.00,69.44,320x240,3v5
803032,6809,21,47.62,25,40.00,70.00,320x240,3v5
803059,8137,26,38.46,24,41.67,70.00,320x240,3v5
803088,6966,29,34.48,25,40.00,70.00,320x240,3v5
803115,6966,26,38.46,25,40.00,70.00,320x240,3v5
803137,7031,22,45.45,24,41.67,70.00,320x240,3v5
803161,7031,24,41.67,24,41.67,70.00,320x240,3v5
803190,8137,28,35.71,25,40.00,70.00,320x240,3v5
