Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
21098,8933,28,35.71,27,37.04,58.33,320x240,3v0
21125,7819,26,38.46,27,37.04,58.33,320x240,3v0
21154,7819,29,34.48,27,37.04,58.33,320x240,3v0
21178,7819,24,41.67,27,37.04,58.33,320x240,3v0
21205,7819,26,38.46,27,37.04,58.89,320x240,3v0
21229,7901,23,43.48,27,37.04,58.33,320x240,3v0
21260,7901,31,32.26,27,37.04,58.33,320x240,3v0
21282,7901,22,45.45,27,37.04,58.33,320x240,3v0
21311,8432,29,34.48,27,37.04,58.33,320x240,3v0
21334,8323,23,43.48,26,38.46,58.33,320x240,3v0
21364,7202,29,34.48,26,38.46,58.33,320x240,3v0
21386,8152,22,45.45,26,38.46,58.33,320x240,3v0
21414,8261,28,35.71,26,38.46,58.33,320x240,3v0
21439,7992,24,41.67,26,38.46,58.89,320x240,3v0
21466,8135,26,38.46,25,40.00,58.33,320x240,3v0
21489,8135,23,43.48,25,40.00,58.89,320x240,3v0
21517,8135,27,37.04,25,40.00,58.89,320x240,3v0
21541,8135,24,41.67,25,40.00,58.33,320x240,3v0
21583,8135,41,24.39,26,38.46,58.33,320x240,3v0
21619,8653,36,27.78,27,37.04,58.33,320x240,3v0
21644,7834,24,41.67,26,38.46,58.89,320x240,3v0
21679,8904,34,29.41,27,37.04,58.33,320x240,3v0
21705,8147,26,38.46,27,37.04,58.89,320x240,3v0
21735,8147,30,33.33,27,37.04,58.33,320x240,3v0
21772,8593,36,27.78,27,37.04,58.33,320x240,3v0
21803,7241,31,32.26,28,35.71,58.33,320x240,3v0
21832,7630,29,34.48,28,35.71,58.33,320x240,3v0
21856,7630,23,43.48,28,35.71,58.33,320x240,3v0
21881,6841,25,40.00,28,35.71,58.89,320x240,3v0
21907,8567,26,38.46,28,35.71,58.89,320x240,3v0
21931,8548,24,41.67,27,37.04,58.33,320x240,3v0
21955,7927,23,43.48,28,35.71,58.33,320x240,3v0
21984,7927,28,35.71,28,35.71,58.89,320x240,3v0
22009,7927,25,40.00,28,35.71,58.89,320x240,3v0
22041,7927,32,31.25,28,35.71,59.44,320x240,3v0
22067,7927,25,40.00,28,35.71,58.89,320x240,3v0
22090,7927,22,45.45,28,35.71,58.89,320x240,3v0
22115,7927,25,40.00,28,35.71,58.33,320x240,3v0
22142,7927,26,38.46,27,37.04,58.33,320x240,3v0
22165,7927,23,43.48,26,38.46,58.89,320x240,3v0
22196,7927,30,33.33,27,37.04,58.33,320x240,3v0
22220,8339,24,41.67,26,38.46,58.33,320x240,3v0
22259,7535,38,26.32,27,37.04,58.33,320x240,3v0
22301,6632,42,23.81,27,37.04,58.33,320x240,3v0
22327,7108,25,40.00,27,37.04,58.33,320x240,3v0
22355,8083,27,37.04,27,37.04,58.89,320x240,3v0
22384,8083,28,35.71,27,37.04,58.33,320x240,3v0
22405,6942,21,47.62,26,38.46,58.89,320x240,3v0
22438,8388,32,31.25,27,37.04,58.89,320x240,3v0
22464,7111,25,40.00,27,37.04,58.89,320x240,3v0
22496,8444,32,31.25,27,37.04,58.33,320x240,3v0
22522,7622,26,38.46,27,37.04,58.89,320x240,3v0
22544,7622,22,45.45,27,37.04,58.33,320x240,3v0
22567,7976,22,45.45,27,37.04,58.33,320x240,3v0
22594,8171,27,37.04,27,37.04,58.89,320x240,3v0
22619,8171,24,41.67,27,37.04,58.89,320x240,3v0
22646,8171,26,38.46,27,37.04,58.89,320x240,3v0
22672,8414,26,38.46,27,37.04,58.33,320x240,3v0
22709,8050,36,27.78,27,37.04,58.89,320x240,3v0
22731,8172,22,45.45,27,37.04,58.89,320x240,3v0
22758,8770,27,37.04,27,37.04,58.89,320x240,3v0
22788,7851,29,34.48,27,37.04,58.89,320x240,3v0
22812,8662,24,41.67,27,37.04,58.89,320x240,3v0
22834,8267,21,47.62,26,38.46,58.89,320x240,3v0
22862,6996,28,35.71,26,38.46,58.89,320x240,3v0
22885,7328,22,45.45,26,38.46,58.89,320x240,3v0
22908,7894,23,43.48,25,40.00,58.89,320x240,3v0
22933,8775,24,41.67,25,40.00,58.89,320x240,3v0
22957,7137,24,41.67,25,40.00,58.89,320x240,3v0
22980,7157,23,43.48,25,40.00,58.89,320x240,3v0
23013,9275,33,30.30,25,40.00,58.89,320x240,3v0
23039,8956,25,40.00,25,40.00,58.33,320x240,3v0
23068,7307,28,35.71,25,40.00,58.89,320x240,3v0
23099,8131,31,32.26,26,38.46,58.89,320x240,3v0
23122,8131,23,43.48,25,40.00,58.89,320x240,3v0
23151,8131,29,34.48,26,38.46,58.89,320x240,3v0
23173,8131,21,47.62,25,40.00,58.89,320x240,3v0
23206,6631,32,31.25,26,38.46,58.33,320x240,3v0
23233,7014,27,37.04,25,40.00,58.89,320x240,3v0
23260,8303,26,38.46,26,38.46,58.89,320x240,3v0
23283,7275,23,43.48,25,40.00,58.89,320x240,3v0
23308,7343,24,41.67,25,40.00,58.89,320x240,3v0
23330,6907,22,45.45,25,40.00,58.89,320x240,3v0
23358,7675,28,35.71,25,40.00,58.89,320x240,3v0
23381,7680,22,45.45,25,40.00,58.89,320x240,3v0
23411,8173,30,33.33,25,40.00,58.89,320x240,3v0
23435,8173,23,43.48,25,40.00,58.89,320x240,3v0
23467,8173,31,32.26,26,38.46,58.33,320x240,3v0
23489,8173,22,45.45,26,38.46,58.33,320x240,3v0
23515,8173,26,38.46,26,38.46,58.89,320x240,3v0
23542,8173,26,38.46,25,40.00,58.89,320x240,3v0
23582,8173,39,25.64,26,38.46,58.33,320x240,3v0
23606,6965,24,41.67,26,38.46,58.33,320x240,3v0
23631,8173,25,40.00,26,38.46,58.89,320x240,3v0
23656,8173,24,41.67,26,38.46,58.89,320x240,3v0
23682,8173,26,38.46,26,38.46,58.89,320x240,3v0
23704,8173,21,47.62,26,38.46,58.89,320x240,3v0
23730,8173,26,38.46,25,40.00,58.89,320x240,3v0
23766,8911,36,27.78,26,38.46,58.89,320x240,3v0
23788,7725,22,45.45,26,38.46,58.89,320x240,3v0
23819,7725,30,33.33,26,38.46,58.89,320x240,3v0
23844,7834,25,40.00,26,38.46,58.89,320x240,3v0
23871,7834,27,37.04,26,38.46,58.33,320x240,3v0
23894,7834,22,45.45,26,38.46,58.89,320x240,3v0
23924,7834,29,34.48,26,38.46,58.89,320x240,3v0
23947,8426,23,43.48,26,38.46,58.89,320x240,3v0
23974,8063,26,38.46,26,38.46,58.89,320x240,3v0
23998,8533,23,43.48,26,38.46,59.44,320x240,3v0
24024,7330,26,38.46,26,38.46,58.89,320x240,3v0
24049,7653,24,41.67,26,38.46,58.89,320x240,3v0
24092,8394,42,23.81,27,37.04,58.89,320x240,3v0
24114,8007,22,45.45,26,38.46,58.89,320x240,3v0
24139,8007,25,40.00,26,38.46,58.89,320x240,3v0
24162,8007,22,45.45,26,38.46,58.89,320x240,3v0
24187,8007,24,41.67,26,38.46,58.89,320x240,3v0
24211,8011,24,41.67,25,40.00,58.33,320x240,3v0
24235,8043,24,41.67,26,38.46,58.89,320x240,3v0
24264,8043,28,35.71,26,38.46,58.89,320x240,3v0
24289,8043,25,40.00,25,40.00,58.89,320x240,3v0
24312,8857,22,45.45,25,40.00,58.89,320x240,3v0
24339,6947,27,37.04,25,40.00,58.89,320x240,3v0
24365,7218,25,40.00,25,40.00,58.89,320x240,3v0
24389,7410,24,41.67,25,40.00,58.89,320x240,3v0
24412,7511,22,45.45,25,40.00,58.89,320x240,3v0
24444,7511,32,31.25,25,40.00,58.89,320x240,3v0
24469,7688,24,41.67,25,40.00,58.89,320x240,3v0
24493,7688,24,41.67,25,40.00,58.89,320x240,3v0
24516,7688,23,43.48,25,40.00,58.89,320x240,3v0
24542,7688,25,40.00,25,40.00,58.89,320x240,3v0
24567,8239,25,40.00,25,40.00,58.89,320x240,3v0
24590,7378,22,45.45,24,41.67,58.89,320x240,3v0
24613,7378,22,45.45,24,41.67,58.89,320x240,3v0
24641,7088,28,35.71,24,41.67,58.89,320x240,3v0
24663,7378,22,45.45,24,41.67,58.89,320x240,3v0
24691,7378,28,35.71,24,41.67,58.89,320x240,3v0
24713,7109,22,45.45,24,41.67,58.89,320x240,3v0
24743,7411,30,33.33,25,40.00,58.89,320x240,3v0
24766,7965,22,45.45,24,41.67,59.44,320x240,3v0
24795,7965,28,35.71,24,41.67,58.89,320x240,3v0
24816,7965,21,47.62,24,41.67,58.89,320x240,3v0
24863,8135,46,21.74,25,40.00,58.89,320x240,3v0
24896,8135,32,31.25,26,38.46,58.89,320x240,3v0
24918,8135,22,45.45,26,38.46,58.89,320x240,3v0
24949,8474,31,32.26,26,38.46,59.44,320x240,3v0
24974,7256,24,41.67,26,38.46,58.89,320x240,3v0
25001,7073,27,37.04,26,38.46,58.89,320x240,3v0
25028,8346,26,38.46,26,38.46,58.89,320x240,3v0
25055,7451,27,37.04,26,38.46,58.89,320x240,3v0
25081,7951,25,40.00,26,38.46,58.89,320x240,3v0
25105,7951,24,41.67,26,38.46,58.89,320x240,3v0
25127,7951,22,45.45,26,38.46,58.89,320x240,3v0
25154,7951,26,38.46,26,38.46,58.89,320x240,3v0
25182,7951,28,35.71,26,38.46,58.89,320x240,3v0
25206,7951,23,43.48,26,38.46,58.89,320x240,3v0
25228,7951,22,45.45,26,38.46,58.89,320x240,3v0
25255,8524,26,38.46,26,38.46,58.89,320x240,3v0
25281,7861,26,38.46,26,38.46,58.89,320x240,3v0
25308,7048,26,38.46,26,38.46,58.89,320x240,3v0
25331,7861,22,45.45,26,38.46,59.44,320x240,3v0
25364,7861,33,30.30,26,38.46,59.44,320x240,3v0
25404,9012,39,25.64,26,38.46,58.89,320x240,3v0
25428,7098,24,41.67,26,38.46,58.89,320x240,3v0
25461,7692,32,31.25,26,38.46,58.89,320x240,3v0
25486,7692,25,40.00,26,38.46,58.89,320x240,3v0
25513,7692,27,37.04,26,38.46,59.44,320x240,3v0
25536,7692,22,45.45,26,38.46,58.89,320x240,3v0
25563,7844,26,38.46,26,38.46,58.89,320x240,3v0
25584,7844,21,47.62,25,40.00,58.89,320x240,3v0
25615,8078,31,32.26,26,38.46,58.89,320x240,3v0
25640,8154,24,41.67,26,38.46,58.89,320x240,3v0
25666,8154,26,38.46,26,38.46,58.89,320x240,3v0
25691,8154,25,40.00,26,38.46,58.89,320x240,3v0
25718,8154,26,38.46,26,38.46,59.44,320x240,3v0
25743,8355,25,40.00,26,38.46,58.89,320x240,3v0
25769,7603,25,40.00,26,38.46,59.44,320x240,3v0
25794,8840,25,40.00,26,38.46,58.89,320x240,3v0
25821,7752,27,37.04,26,38.46,58.89,320x240,3v0
25847,7752,26,38.46,26,38.46,58.89,320x240,3v0
25873,8231,25,40.00,26,38.46,58.89,320x240,3v0
25897,6887,23,43.48,26,38.46,58.89,320x240,3v0
25926,7697,29,34.48,25,40.00,58.89,320x240,3v0
25948,7697,21,47.62,25,40.00,58.89,320x240,3v0
25972,8324,24,41.67,25,40.00,59.44,320x240,3v0
25994,7129,22,45.45,25,40.00,58.89,320x240,3v0
26022,7404,28,35.71,25,40.00,58.89,320x240,3v0
26045,6998,22,45.45,25,40.00,58.89,320x240,3v0
26073,7798,28,35.71,25,40.00,58.89,320x240,3v0
26095,7798,21,47.62,25,40.00,58.89,320x240,3v0
26125,7987,30,33.33,25,40.00,58.89,320x240,3v0
26149,8252,23,43.48,25,40.00,58.89,320x240,3v0
26175,7771,25,40.00,25,40.00,58.89,320x240,3v0
26204,6854,28,35.71,25,40.00,58.89,320x240,3v0
26229,7811,24,41.67,25,40.00,58.89,320x240,3v0
26252,7811,23,43.48,24,41.67,59.44,320x240,3v0
26278,7097,26,38.46,25,40.00,59.44,320x240,3v0
26300,8110,21,47.62,24,41.67,58.89,320x240,3v0
26326,8110,26,38.46,24,41.67,59.44,320x240,3v0
26349,8110,23,43.48,24,41.67,58.89,320x240,3v0
26378,8110,28,35.71,24,41.67,58.89,320x240,3v0
26400,8110,22,45.45,24,41.67,59.44,320x240,3v0
26424,8110,23,43.48,24,41.67,58.89,320x240,3v0
26450,8281,25,40.00,24,41.67,59.44,320x240,3v0
26479,8263,29,34.48,24,41.67,58.89,320x240,3v0
26501,8345,22,45.45,24,41.67,58.89,320x240,3v0
26530,7499,28,35.71,24,41.67,58.89,320x240,3v0
26554,7570,24,41.67,24,41.67,59.44,320x240,3v0
26584,8275,29,34.48,25,40.00,59.44,320x240,3v0
26607,8041,23,43.48,25,40.00,59.44,320x240,3v0
26635,8516,27,37.04,24,41.67,59.44,320x240,3v0
26665,7186,30,33.33,25,40.00,58.89,320x240,3v0
26690,7418,25,40.00,25,40.00,59.44,320x240,3v0
26719,6768,28,35.71,25,40.00,58.89,320x240,3v0
26744,6793,25,40.00,25,40.00,58.89,320x240,3v0
26769,7951,25,40.00,25,40.00,59.44,320x240,3v0
26794,7951,24,41.67,25,40.00,59.44,320x240,3v0
26821,7951,27,37.04,25,40.00,58.89,320x240,3v0
26845,7951,24,41.67,25,40.00,58.89,320x240,3v0
26867,7951,22,45.45,25,40.00,59.44,320x240,3v0
26894,8086,26,38.46,25,40.00,58.89,320x240,3v0
26921,8086,26,38.46,25,40.00,58.89,320x240,3v0
26946,8086,25,40.00,25,40.00,58.89,320x240,3v0
26977,8086,30,33.33,25,40.00,58.89,320x240,3v0
27005,8217,28,35.71,25,40.00,58.89,320x240,3v0
27029,8498,23,43.48,25,40.00,59.44,320x240,3v0
27057,7757,27,37.04,25,40.00,59.44,320x240,3v0
27081,10063,24,41.67,25,40.00,59.44,320x240,3v0
27110,8121,28,35.71,25,40.00,58.89,320x240,3v0
27133,8589,23,43.48,25,40.00,59.44,320x240,3v0
27159,7911,25,40.00,25,40.00,59.44,320x240,3v0
27183,8172,23,43.48,25,40.00,59.44,320x240,3v0
27209,8172,26,38.46,25,40.00,59.44,320x240,3v0
27234,8711,24,41.67,25,40.00,59.44,320x240,3v0
27260,6647,26,38.46,25,40.00,59.44,320x240,3v0
27282,7753,22,45.45,25,40.00,58.89,320x240,3v0
27305,7136,22,45.45,25,40.00,59.44,320x240,3v0
27329,8068,24,41.67,24,41.67,59.44,320x240,3v0
27355,8068,25,40.00,24,41.67,58.89,320x240,3v0
27379,8153,24,41.67,25,40.00,58.89,320x240,3v0
27424,7131,44,22.73,25,40.00,59.44,320x240,3v0
27454,8153,29,34.48,26,38.46,59.44,320x240,3v0
27477,8153,22,45.45,25,40.00,59.44,320x240,3v0
27506,8153,29,34.48,25,40.00,58.89,320x240,3v0
27527,8153,21,47.62,25,40.00,59.44,320x240,3v0
27557,8153,29,34.48,25,40.00,59.44,320x240,3v0
27580,7049,22,45.45,25,40.00,58.89,320x240,3v0
27609,8153,29,34.48,25,40.00,58.89,320x240,3v0
27631,8153,22,45.45,25,40.00,59.44,320x240,3v0
27661,8153,29,34.48,25,40.00,58.89,320x240,3v0
27684,7057,23,43.48,25,40.00,58.89,320x240,3v0
27715,8909,30,33.33,26,38.46,58.89,320x240,3v0
27743,6740,28,35.71,26,38.46,59.44,320x240,3v0
27768,7591,25,40.00,26,38.46,59.44,320x240,3v0
27790,7591,21,47.62,26,38.46,59.44,320x240,3v0
27817,6949,27,37.04,26,38.46,59.44,320x240,3v0
27845,7818,27,37.04,26,38.46,59.44,320x240,3v0
27875,8851,30,33.33,26,38.46,58.89,320x240,3v0
27897,7878,21,47.62,26,38.46,58.89,320x240,3v0
27921,6869,23,43.48,26,38.46,58.89,320x240,3v0
27949,7878,28,35.71,25,40.00,59.44,320x240,3v0
27971,7878,21,47.62,25,40.00,59.44,320x240,3v0
27997,6888,26,38.46,25,40.00,59.44,320x240,3v0
28022,7878,24,41.67,25,40.00,59.44,320x240,3v0
28049,7878,27,37.04,25,40.00,58.89,320x240,3v0
28072,7004,22,45.45,25,40.00,59.44,320x240,3v0
28100,7878,28,35.71,25,40.00,58.89,320x240,3v0
28131,7878,31,32.26,25,40.00,58.89,320x240,3v0
28159,7992,27,37.04,25,40.00,59.44,320x240,3v0
28190,7992,31,32.26,26,38.46,58.89,320x240,3v0
28219,7992,28,35.71,26,38.46,59.44,320x240,3v0
28241,7992,22,45.45,25,40.00,59.44,320x240,3v0
28272,7992,31,32.26,26,38.46,58.89,320x240,3v0
28295,7992,23,43.48,25,40.00,59.44,320x240,3v0
28328,7992,33,30.30,26,38.46,59.44,320x240,3v0
28358,8367,29,34.48,26,38.46,59.44,320x240,3v0
28381,6992,23,43.48,26,38.46,59.44,320x240,3v0
28405,8359,23,43.48,26,38.46,59.44,320x240,3v0
28437,7756,32,31.25,26,38.46,59.44,320x240,3v0
28465,7756,27,37.04,26,38.46,59.44,320x240,3v0
28491,7756,25,40.00,26,38.46,58.89,320x240,3v0
28513,6763,22,45.45,26,38.46,59.44,320x240,3v0
28539,7082,25,40.00,26,38.46,59.44,320x240,3v0
28564,8085,24,41.67,26,38.46,59.44,320x240,3v0
28586,8185,22,45.45,26,38.46,59.44,320x240,3v0
28616,8185,29,34.48,26,38.46,59.44,320x240,3v0
28640,8185,23,43.48,26,38.46,59.44,320x240,3v0
28667,8185,27,37.04,26,38.46,59.44,320x240,3v0
28707,8185,39,25.64,26,38.46,59.44,320x240,3v0
28745,8536,37,27.03,27,37.04,59.44,320x240,3v0
28773,7872,28,35.71,27,37.04,59.44,320x240,3v0
28801,7872,27,37.04,27,37.04,59.44,320x240,3v0
28824,6778,23,43.48,27,37.04,59.44,320x240,3v0
28849,7089,25,40.00,27,37.04,58.89,320x240,3v0
28872,7872,22,45.45,26,38.46,59.44,320x240,3v0
28904,7872,32,31.25,26,38.46,59.44,320x240,3v0
28926,8266,22,45.45,26,38.46,59.44,320x240,3v0
28951,7548,24,41.67,26,38.46,59.44,320x240,3v0
28975,7548,24,41.67,26,38.46,59.44,320x240,3v0
29006,7548,30,33.33,26,38.46,59.44,320x240,3v0
29030,8331,24,41.67,26,38.46,59.44,320x240,3v0
29052,6938,21,47.62,26,38.46,59.44,320x240,3v0
29077,7281,25,40.00,26,38.46,59.44,320x240,3v0
29100,7521,23,43.48,26,38.46,59.44,320x240,3v0
29122,7130,21,47.62,26,38.46,59.44,320x240,3v0
29147,7521,25,40.00,26,38.46,59.44,320x240,3v0
29171,8436,24,41.67,26,38.46,59.44,320x240,3v0
29200,8036,28,35.71,26,38.46,59.44,320x240,3v0
29223,8036,22,45.45,25,40.00,59.44,320x240,3v0
29254,8253,31,32.26,25,40.00,59.44,320x240,3v0
29278,7594,24,41.67,24,41.67,59.44,320x240,3v0
29306,7594,28,35.71,24,41.67,59.44,320x240,3v0
29329,8659,23,43.48,24,41.67,59.44,320x240,3v0
29354,7890,24,41.67,24,41.67,59.44,320x240,3v0
29383,7890,28,35.71,25,40.00,59.44,320x240,3v0
29405,7890,22,45.45,24,41.67,60.00,320x240,3v0
29427,7890,21,47.62,24,41.67,59.44,320x240,3v0
29455,7134,27,37.04,24,41.67,59.44,320x240,3v0
29480,7890,24,41.67,24,41.67,59.44,320x240,3v0
29506,7890,26,38.46,24,41.67,59.44,320x240,3v0
29530,8387,24,41.67,24,41.67,59.44,320x240,3v0
29561,7381,30,33.33,25,40.00,59.44,320x240,3v0
29586,7051,24,41.67,24,41.67,59.44,320x240,3v0
29608,7802,22,45.45,24,41.67,59.44,320x240,3v0
29636,7895,28,35.71,25,40.00,59.44,320x240,3v0
29660,8213,23,43.48,25,40.00,59.44,320x240,3v0
29684,8076,24,41.67,25,40.00,59.44,320x240,3v0
29710,8293,25,40.00,25,40.00,59.44,320x240,3v0
29733,7931,23,43.48,25,40.00,59.44,320x240,3v0
29763,7931,30,33.33,25,40.00,59.44,320x240,3v0
29790,8677,26,38.46,25,40.00,59.44,320x240,3v0
29813,7310,23,43.48,24,41.67,59.44,320x240,3v0
29840,8112,26,38.46,25,40.00,59.44,320x240,3v0
29863,6900,23,43.48,24,41.67,59.44,320x240,3v0
29887,8829,24,41.67,24,41.67,59.44,320x240,3v0
29912,6990,24,41.67,24,41.67,59.44,320x240,3v0
29937,7405,24,41.67,25,40.00,58.89,320x240,3v0
29972,7504,35,28.57,25,40.00,60.00,320x240,3v0
29996,6885,23,43.48,25,40.00,59.44,320x240,3v0
30018,6935,22,45.45,25,40.00,59.44,320x240,3v0
30041,7598,22,45.45,25,40.00,59.44,320x240,3v0
