1738626745026,[ 74145][I][app_httpd.cpp:104] enable_led(): Set LED intensity to 0
1738626745262,[ 74376][I][app_httpd.cpp:291] stream_handler(): MJPG: 46064B 32552ms (0.03fps), AVG: 11911ms (0.08fps), Temperature: 63.33
1738626745451,[ 74566][I][app_httpd.cpp:291] stream_handler(): MJPG: 45842B 189ms (5.29fps), AVG: 9957ms (0.10fps), Temperature: 63.33
1738626745894,[ 75008][I][app_httpd.cpp:291] stream_handler(): MJPG: 47416B 442ms (2.26fps), AVG: 8598ms (0.12fps), Temperature: 63.33
1738626746074,[ 75188][I][app_httpd.cpp:291] stream_handler(): MJPG: 43580B 179ms (5.59fps), AVG: 7545ms (0.13fps), Temperature: 63.33
1738626746278,[ 75392][I][app_httpd.cpp:291] stream_handler(): MJPG: 46551B 204ms (4.90fps), AVG: 6730ms (0.15fps), Temperature: 63.33
1738626746510,[ 75624][I][app_httpd.cpp:291] stream_handler(): MJPG: 47772B 231ms (4.33fps), AVG: 6080ms (0.16fps), Temperature: 63.33
1738626746682,[ 75797][I][app_httpd.cpp:291] stream_handler(): MJPG: 45165B 172ms (5.81fps), AVG: 5543ms (0.18fps), Temperature: 63.33
1738626746892,[ 76006][I][app_httpd.cpp:291] stream_handler(): MJPG: 45033B 209ms (4.78fps), AVG: 5098ms (0.20fps), Temperature: 63.33
1738626747106,[ 76221][I][app_httpd.cpp:291] stream_handler(): MJPG: 45363B 214ms (4.67fps), AVG: 4722ms (0.21fps), Temperature: 63.33
1738626747310,[ 76425][I][app_httpd.cpp:291] stream_handler(): MJPG: 43127B 204ms (4.90fps), AVG: 4400ms (0.23fps), Temperature: 63.33
1738626747492,[ 76607][I][app_httpd.cpp:291] stream_handler(): MJPG: 42964B 181ms (5.52fps), AVG: 4118ms (0.24fps), Temperature: 63.33
1738626747673,[ 76787][I][app_httpd.cpp:291] stream_handler(): MJPG: 45514B 180ms (5.56fps), AVG: 3872ms (0.26fps), Temperature: 63.33
1738626747878,[ 76992][I][app_httpd.cpp:291] stream_handler(): MJPG: 47390B 205ms (4.88fps), AVG: 3656ms (0.27fps), Temperature: 63.33
1738626748082,[ 77197][I][app_httpd.cpp:291] stream_handler(): MJPG: 44200B 204ms (4.90fps), AVG: 3465ms (0.29fps), Temperature: 63.33
1738626748274,[ 77389][I][app_httpd.cpp:291] stream_handler(): MJPG: 47427B 191ms (5.24fps), AVG: 3292ms (0.30fps), Temperature: 63.89
1738626748509,[ 77624][I][app_httpd.cpp:291] stream_handler(): MJPG: 45941B 235ms (4.26fps), AVG: 3139ms (0.32fps), Temperature: 63.33
1738626748758,[ 77873][I][app_httpd.cpp:291] stream_handler(): MJPG: 45729B 248ms (4.03fps), AVG: 2492ms (0.40fps), Temperature: 63.89
1738626748962,[ 78077][I][app_httpd.cpp:291] stream_handler(): MJPG: 45636B 204ms (4.90fps), AVG: 2463ms (0.41fps), Temperature: 63.33
1738626749193,[ 78308][I][app_httpd.cpp:291] stream_handler(): MJPG: 46932B 230ms (4.35fps), AVG: 1862ms (0.54fps), Temperature: 63.33
1738626749434,[ 78548][I][app_httpd.cpp:291] stream_handler(): MJPG: 47249B 240ms (4.17fps), AVG: 1835ms (0.54fps), Temperature: 63.89
1738626749637,[ 78752][I][app_httpd.cpp:291] stream_handler(): MJPG: 46093B 203ms (4.93fps), AVG: 218ms (4.59fps), Temperature: 63.89
1738626749860,[ 78975][I][app_httpd.cpp:291] stream_handler(): MJPG: 47380B 222ms (4.50fps), AVG: 219ms (4.57fps), Temperature: 63.33
1738626750134,[ 79249][I][app_httpd.cpp:291] stream_handler(): MJPG: 48848B 273ms (3.66fps), AVG: 211ms (4.74fps), Temperature: 63.33
1738626750338,[ 79453][I][app_httpd.cpp:291] stream_handler(): MJPG: 47377B 204ms (4.90fps), AVG: 212ms (4.72fps), Temperature: 63.33
