Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
404685,67156,771,1.30,407,2.46,72.78,1280x1024,Unknown
405080,68102,394,2.54,411,2.43,72.22,1280x1024,Unknown
405413,65834,332,3.01,410,2.44,72.22,1280x1024,Unknown
405783,66802,369,2.71,413,2.42,72.22,1280x1024,Unknown
406105,66488,322,3.11,399,2.51,72.22,1280x1024,Unknown
406454,65851,348,2.87,398,2.51,72.78,1280x1024,Unknown
406777,66046,323,3.10,400,2.50,72.22,1280x1024,Unknown
407155,67229,377,2.65,399,2.51,72.22,1280x1024,Unknown
407584,66452,429,2.33,403,2.48,72.22,1280x1024,Unknown
407959,65155,374,2.67,397,2.52,72.22,1280x1024,Unknown
408455,66936,495,2.02,402,2.49,72.22,1280x1024,Unknown
408850,66391,395,2.53,404,2.48,72.22,1280x1024,Unknown
409190,67673,340,2.94,394,2.54,72.78,1280x1024,Unknown
409494,66482,304,3.29,385,2.60,72.22,1280x1024,Unknown
409768,65706,274,3.65,382,2.62,72.22,1280x1024,Unknown
410238,67317,469,2.13,388,2.58,72.78,1280x1024,Unknown
410630,64951,392,2.55,389,2.57,72.22,1280x1024,Unknown
410907,66188,276,3.62,387,2.58,72.78,1280x1024,Unknown
411275,68013,368,2.72,385,2.60,72.22,1280x1024,Unknown
411598,67143,323,3.10,383,2.61,72.22,1280x1024,Unknown
412059,67580,460,2.17,368,2.72,72.22,1280x1024,Unknown
412454,66155,394,2.54,368,2.72,72.22,1280x1024,Unknown
412801,65777,347,2.88,368,2.72,72.22,1280x1024,Unknown
413319,65852,517,1.93,376,2.66,72.22,1280x1024,Unknown
413682,66717,363,2.75,378,2.65,71.67,1280x1024,Unknown
414048,66987,365,2.74,379,2.64,72.22,1280x1024,Unknown
414426,64807,378,2.65,382,2.62,72.22,1280x1024,Unknown
414783,66605,356,2.81,380,2.63,72.78,1280x1024,Unknown
415095,64435,312,3.21,375,2.67,72.78,1280x1024,Unknown
415529,66341,433,2.31,378,2.65,72.22,1280x1024,Unknown
415900,64956,370,2.70,371,2.70,72.22,1280x1024,Unknown
416300,65447,400,2.50,372,2.69,72.22,1280x1024,Unknown
416697,67468,397,2.52,374,2.67,71.67,1280x1024,Unknown
417018,67426,320,3.12,375,2.67,72.78,1280x1024,Unknown
417419,67877,400,2.50,382,2.62,72.22,1280x1024,Unknown
417723,67535,304,3.29,373,2.68,72.78,1280x1024,Unknown
418062,72006,338,2.96,371,2.70,72.22,1280x1024,Unknown
418463,70233,400,2.50,377,2.65,72.78,1280x1024,Unknown
418810,66899,347,2.88,376,2.66,72.22,1280x1024,Unknown
419110,68245,300,3.33,375,2.67,72.22,1280x1024,Unknown
419520,68581,409,2.44,372,2.69,72.22,1280x1024,Unknown
419919,69455,399,2.51,372,2.69,72.78,1280x1024,Unknown
420346,68352,426,2.35,376,2.66,72.78,1280x1024,Unknown
420711,66742,365,2.74,369,2.71,72.22,1280x1024,Unknown
421083,70079,371,2.70,369,2.71,72.22,1280x1024,Unknown
421434,69183,350,2.86,368,2.72,72.22,1280x1024,Unknown
421780,67942,346,2.89,367,2.72,72.78,1280x1024,Unknown
422146,68158,366,2.73,367,2.72,72.78,1280x1024,Unknown
422462,67375,316,3.16,367,2.72,72.22,1280x1024,Unknown
422894,71772,431,2.32,367,2.72,72.22,1280x1024,Unknown
423443,72619,549,1.82,376,2.66,72.22,1280x1024,Unknown
423878,69165,434,2.30,378,2.65,72.22,1280x1024,Unknown
424351,67290,473,2.11,382,2.62,72.78,1280x1024,Unknown
424686,66505,334,2.99,382,2.62,72.22,1280x1024,Unknown
425034,68609,348,2.87,380,2.63,72.22,1280x1024,Unknown
425450,69942,415,2.41,385,2.60,72.78,1280x1024,Unknown
426097,70618,647,1.55,401,2.49,72.78,1280x1024,Unknown
426627,67528,529,1.89,407,2.46,72.22,1280x1024,Unknown
427020,67102,392,2.55,410,2.44,72.22,1280x1024,Unknown
427414,68639,394,2.54,414,2.42,72.78,1280x1024,Unknown
427770,68245,356,2.81,412,2.43,72.22,1280x1024,Unknown
428145,71650,375,2.67,410,2.44,72.22,1280x1024,Unknown
428577,69990,432,2.31,411,2.43,72.78,1280x1024,Unknown
428878,68479,300,3.33,407,2.46,72.22,1280x1024,Unknown
429222,69430,344,2.91,406,2.46,72.22,1280x1024,Unknown
429546,68768,324,3.09,405,2.47,72.22,1280x1024,Unknown
429998,70015,451,2.22,410,2.44,72.78,1280x1024,Unknown
430431,68455,433,2.31,413,2.42,72.22,1280x1024,Unknown
430784,66956,353,2.83,415,2.41,72.78,1280x1024,Unknown
431066,68747,282,3.55,408,2.45,72.78,1280x1024,Unknown
431610,67137,543,1.84,407,2.46,72.78,1280x1024,Unknown
431975,67136,365,2.74,404,2.48,72.78,1280x1024,Unknown
432319,66095,344,2.91,398,2.51,72.22,1280x1024,Unknown
432633,66613,314,3.18,397,2.52,72.78,1280x1024,Unknown
432967,66483,333,3.00,396,2.53,72.78,1280x1024,Unknown
433273,66485,306,3.27,390,2.56,72.78,1280x1024,Unknown
433655,68045,382,2.62,377,2.65,72.78,1280x1024,Unknown
434050,66229,394,2.54,370,2.70,72.22,1280x1024,Unknown
434385,66044,335,2.99,368,2.72,72.78,1280x1024,Unknown
434702,72266,316,3.16,364,2.75,72.78,1280x1024,Unknown
435153,66636,451,2.22,368,2.72,72.22,1280x1024,Unknown
435471,67696,317,3.15,365,2.74,72.78,1280x1024,Unknown
435801,66964,330,3.03,360,2.78,72.78,1280x1024,Unknown
436153,66500,352,2.84,363,2.75,72.22,1280x1024,Unknown
436486,67102,332,3.01,362,2.76,72.78,1280x1024,Unknown
436780,65898,293,3.41,361,2.77,72.78,1280x1024,Unknown
437122,67290,342,2.92,355,2.82,72.22,1280x1024,Unknown
437445,72043,323,3.10,350,2.86,72.78,1280x1024,Unknown
437765,68930,319,3.13,348,2.87,72.78,1280x1024,Unknown
438117,67555,351,2.85,352,2.84,72.78,1280x1024,Unknown
438443,67498,326,3.07,341,2.93,72.78,1280x1024,Unknown
438833,67561,390,2.56,342,2.92,72.78,1280x1024,Unknown
439267,68457,434,2.30,347,2.88,72.22,1280x1024,Unknown
439745,70141,477,2.10,355,2.82,72.78,1280x1024,Unknown
440142,66500,396,2.53,358,2.79,72.78,1280x1024,Unknown
440429,66086,287,3.48,357,2.80,72.22,1280x1024,Unknown
440781,66618,351,2.85,355,2.82,72.78,1280x1024,Unknown
441105,65893,323,3.10,352,2.84,72.78,1280x1024,Unknown
441462,67987,356,2.81,353,2.83,72.78,1280x1024,Unknown
441945,66360,482,2.07,361,2.77,72.22,1280x1024,Unknown
442289,66776,344,2.91,356,2.81,72.78,1280x1024,Unknown
442730,66132,440,2.27,362,2.76,72.78,1280x1024,Unknown
443060,65725,329,3.04,362,2.76,72.22,1280x1024,Unknown
443442,66927,381,2.62,363,2.75,72.22,1280x1024,Unknown
443745,67103,303,3.30,362,2.76,72.22,1280x1024,Unknown
444085,67523,340,2.94,364,2.75,72.22,1280x1024,Unknown
444529,68698,444,2.25,369,2.71,72.78,1280x1024,Unknown
444980,66929,450,2.22,376,2.66,72.22,1280x1024,Unknown
445454,66495,473,2.11,383,2.61,72.78,1280x1024,Unknown
445939,66705,484,2.07,390,2.56,72.78,1280x1024,Unknown
446701,64404,762,1.31,412,2.43,72.22,1280x1024,Unknown
447158,66092,457,2.19,415,2.41,72.78,1280x1024,Unknown
447661,65823,503,1.99,419,2.39,72.22,1280x1024,Unknown
448081,68709,420,2.38,416,2.40,72.78,1280x1024,Unknown
448569,72804,487,2.05,420,2.38,72.22,1280x1024,Unknown
449189,68067,620,1.61,437,2.29,72.22,1280x1024,Unknown
449616,67560,427,2.34,441,2.27,72.78,1280x1024,Unknown
450104,68139,487,2.05,449,2.23,72.22,1280x1024,Unknown
450638,64967,533,1.88,458,2.18,72.22,1280x1024,Unknown
451009,65114,371,2.70,452,2.21,72.22,1280x1024,Unknown
451348,65978,338,2.96,452,2.21,72.22,1280x1024,Unknown
451740,67795,392,2.55,450,2.22,72.78,1280x1024,Unknown
452458,67381,717,1.39,469,2.13,72.22,1280x1024,Unknown
452973,66818,515,1.94,476,2.10,72.78,1280x1024,Unknown
453286,66608,312,3.21,476,2.10,72.78,1280x1024,Unknown
453693,67235,407,2.46,479,2.09,72.78,1280x1024,Unknown
454027,65455,333,3.00,474,2.11,72.78,1280x1024,Unknown
454465,67620,438,2.28,473,2.11,72.78,1280x1024,Unknown
454951,67100,485,2.06,474,2.11,72.22,1280x1024,Unknown
455421,65263,469,2.13,473,2.11,72.78,1280x1024,Unknown
455994,66286,573,1.75,464,2.16,72.78,1280x1024,Unknown
456393,66272,399,2.51,461,2.17,72.78,1280x1024,Unknown
456901,67170,508,1.97,461,2.17,72.22,1280x1024,Unknown
457306,67334,404,2.48,460,2.17,72.22,1280x1024,Unknown
457661,66461,355,2.82,454,2.20,72.78,1280x1024,Unknown
458206,65822,544,1.84,450,2.22,72.78,1280x1024,Unknown
458733,68323,527,1.90,455,2.20,72.78,1280x1024,Unknown
459295,67816,562,1.78,459,2.18,72.78,1280x1024,Unknown
459734,66402,438,2.28,454,2.20,72.78,1280x1024,Unknown
460117,67893,383,2.61,454,2.20,72.78,1280x1024,Unknown
460512,70900,394,2.54,457,2.19,72.22,1280x1024,Unknown
460948,67818,436,2.29,459,2.18,72.78,1280x1024,Unknown
461548,66586,600,1.67,454,2.20,73.33,1280x1024,Unknown
461996,65494,447,2.24,450,2.22,72.78,1280x1024,Unknown
462500,65898,503,1.99,460,2.17,72.22,1280x1024,Unknown
462946,68027,445,2.25,462,2.16,72.78,1280x1024,Unknown
463405,67138,459,2.18,468,2.14,72.78,1280x1024,Unknown
463858,66257,452,2.21,469,2.13,72.78,1280x1024,Unknown
464302,68039,443,2.26,467,2.14,72.78,1280x1024,Unknown
464781,67251,479,2.09,467,2.14,72.78,1280x1024,Unknown
465196,66372,415,2.41,459,2.18,72.78,1280x1024,Unknown
465656,70243,459,2.18,462,2.16,72.78,1280x1024,Unknown
466025,70923,368,2.72,455,2.20,72.22,1280x1024,Unknown
466475,66514,450,2.22,457,2.19,72.78,1280x1024,Unknown
466930,69618,454,2.20,462,2.16,72.78,1280x1024,Unknown
467608,64492,678,1.47,469,2.13,72.78,1280x1024,Unknown
468041,66649,432,2.31,464,2.16,72.78,1280x1024,Unknown
468436,66155,395,2.53,456,2.19,72.78,1280x1024,Unknown
468876,70078,439,2.28,456,2.19,72.78,1280x1024,Unknown
469233,66495,356,2.81,455,2.20,72.78,1280x1024,Unknown
469628,67208,395,2.53,455,2.20,72.78,1280x1024,Unknown
469973,67958,345,2.90,450,2.22,72.78,1280x1024,Unknown
470504,67025,530,1.89,447,2.24,72.78,1280x1024,Unknown
471110,70915,606,1.65,455,2.20,72.78,1280x1024,Unknown
471513,65041,402,2.49,450,2.22,72.78,1280x1024,Unknown
471885,66100,372,2.69,446,2.24,72.78,1280x1024,Unknown
472264,64839,379,2.64,442,2.26,72.78,1280x1024,Unknown
472641,66041,376,2.66,438,2.28,72.78,1280x1024,Unknown
473074,66609,433,2.31,438,2.28,72.22,1280x1024,Unknown
473512,67523,438,2.28,436,2.29,72.78,1280x1024,Unknown
473917,64922,405,2.47,435,2.30,72.78,1280x1024,Unknown
474375,67278,457,2.19,435,2.30,72.78,1280x1024,Unknown
474765,67709,389,2.57,436,2.29,72.78,1280x1024,Unknown
475410,65017,645,1.55,446,2.24,72.78,1280x1024,Unknown
475923,66089,512,1.95,449,2.23,72.22,1280x1024,Unknown
476338,65296,415,2.41,436,2.29,72.78,1280x1024,Unknown
477067,70380,729,1.37,450,2.22,72.78,1280x1024,Unknown
477657,68420,589,1.70,460,2.17,72.78,1280x1024,Unknown
478220,67156,563,1.78,466,2.15,72.78,1280x1024,Unknown
478996,70750,775,1.29,487,2.05,72.78,1280x1024,Unknown
479379,68789,382,2.62,487,2.05,72.78,1280x1024,Unknown
479928,69241,549,1.82,497,2.01,72.78,1280x1024,Unknown
480389,67532,461,2.17,493,2.03,72.78,1280x1024,Unknown
480914,67728,524,1.91,489,2.04,72.78,1280x1024,Unknown
481266,66044,351,2.85,487,2.05,72.78,1280x1024,Unknown
481804,69053,538,1.86,495,2.02,72.78,1280x1024,Unknown
482764,70501,959,1.04,524,1.91,72.78,1280x1024,Unknown
483329,66771,564,1.77,533,1.88,72.78,1280x1024,Unknown
483818,68222,489,2.04,536,1.87,72.78,1280x1024,Unknown
484241,66899,423,2.36,535,1.87,72.78,1280x1024,Unknown
484646,69602,405,2.47,535,1.87,72.78,1280x1024,Unknown
485309,67890,662,1.51,546,1.83,72.78,1280x1024,Unknown
486028,67594,718,1.39,562,1.78,72.22,1280x1024,Unknown
486515,66464,487,2.05,554,1.81,72.78,1280x1024,Unknown
487072,67351,556,1.80,556,1.80,72.78,1280x1024,Unknown
487676,66740,604,1.66,566,1.77,72.78,1280x1024,Unknown
488128,68111,451,2.22,552,1.81,72.78,1280x1024,Unknown
488621,66615,493,2.03,547,1.83,72.78,1280x1024,Unknown
489113,67514,491,2.04,544,1.84,72.22,1280x1024,Unknown
489560,70377,446,2.24,527,1.90,72.78,1280x1024,Unknown
490032,71445,472,2.12,532,1.88,72.78,1280x1024,Unknown
490393,68132,360,2.78,522,1.92,72.78,1280x1024,Unknown
490814,68180,421,2.38,520,1.92,72.78,1280x1024,Unknown
491604,68111,789,1.27,533,1.88,72.78,1280x1024,Unknown
492147,68665,543,1.84,543,1.84,72.78,1280x1024,Unknown
492648,66070,500,2.00,541,1.85,72.78,1280x1024,Unknown
493080,69142,432,2.31,515,1.94,72.78,1280x1024,Unknown
493527,69356,446,2.24,509,1.96,72.22,1280x1024,Unknown
494284,68881,756,1.32,522,1.92,72.78,1280x1024,Unknown
494708,67452,424,2.36,522,1.92,72.78,1280x1024,Unknown
495204,67064,496,2.02,527,1.90,72.78,1280x1024,Unknown
495616,68195,412,2.43,514,1.95,72.78,1280x1024,Unknown
496045,68072,428,2.34,500,2.00,72.78,1280x1024,Unknown
496446,68561,400,2.50,496,2.02,72.78,1280x1024,Unknown
496856,67238,410,2.44,488,2.05,72.78,1280x1024,Unknown
497171,68329,315,3.17,474,2.11,72.78,1280x1024,Unknown
497600,68281,428,2.34,473,2.11,72.78,1280x1024,Unknown
498137,72884,537,1.86,475,2.11,73.33,1280x1024,Unknown
498504,68109,367,2.72,469,2.13,72.78,1280x1024,Unknown
498911,70144,407,2.46,467,2.14,72.78,1280x1024,Unknown
499377,68943,465,2.15,466,2.15,72.78,1280x1024,Unknown
499840,67499,462,2.16,471,2.12,72.78,1280x1024,Unknown
500260,66434,419,2.39,471,2.12,72.78,1280x1024,Unknown
500741,69379,480,2.08,456,2.19,72.78,1280x1024,Unknown
501111,71337,370,2.70,447,2.24,72.78,1280x1024,Unknown
501679,68407,567,1.76,451,2.22,72.78,1280x1024,Unknown
502140,68000,460,2.17,452,2.21,72.78,1280x1024,Unknown
