Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
43890,2918,15820,0.06,810,1.23,57.78,176x144,Unknown
43925,2918,34,29.41,811,1.23,57.78,176x144,Unknown
43937,2918,12,83.33,810,1.23,57.78,176x144,Unknown
43963,2918,25,40.00,811,1.23,57.78,176x144,Unknown
43983,2918,20,50.00,811,1.23,57.78,176x144,Unknown
44002,2918,19,52.63,811,1.23,58.33,176x144,Unknown
44023,2918,20,50.00,811,1.23,58.33,176x144,Unknown
44043,2918,19,52.63,811,1.23,57.78,176x144,Unknown
44062,2918,19,52.63,811,1.23,57.78,176x144,Unknown
44082,2918,19,52.63,811,1.23,58.33,176x144,Unknown
44102,2918,19,52.63,811,1.23,57.78,176x144,Unknown
44122,2918,20,50.00,811,1.23,57.78,176x144,Unknown
44142,2918,19,52.63,811,1.23,58.33,176x144,Unknown
44162,2918,20,50.00,811,1.23,58.33,176x144,Unknown
44182,2918,20,50.00,810,1.23,57.78,176x144,Unknown
44204,2918,22,45.45,811,1.23,58.33,176x144,Unknown
44223,2918,18,55.56,811,1.23,57.78,176x144,Unknown
44243,2985,19,52.63,809,1.24,58.33,176x144,Unknown
44262,2985,19,52.63,809,1.24,57.78,176x144,Unknown
44282,2985,20,50.00,810,1.23,57.78,176x144,Unknown
44302,2985,20,50.00,20,50.00,57.78,176x144,Unknown
44322,2985,19,52.63,19,52.63,57.78,176x144,Unknown
44342,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44363,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44383,2985,20,50.00,19,52.63,58.33,176x144,Unknown
44403,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44423,2985,19,52.63,19,52.63,57.78,176x144,Unknown
44443,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44463,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44483,2985,19,52.63,19,52.63,58.33,176x144,Unknown
44503,2985,20,50.00,19,52.63,57.78,176x144,Unknown
44522,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44551,3028,28,35.71,20,50.00,58.33,176x144,Unknown
44563,3028,12,83.33,19,52.63,57.78,176x144,Unknown
44582,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44603,3028,20,50.00,19,52.63,58.33,176x144,Unknown
44622,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44642,3028,20,50.00,19,52.63,57.78,176x144,Unknown
44662,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44682,3028,20,50.00,19,52.63,57.78,176x144,Unknown
44702,3028,20,50.00,19,52.63,58.33,176x144,Unknown
44722,3028,19,52.63,19,52.63,60.56,176x144,Unknown
44742,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44762,3028,20,50.00,19,52.63,58.33,176x144,Unknown
44782,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44802,3028,20,50.00,19,52.63,58.33,176x144,Unknown
44822,3028,19,52.63,19,52.63,58.33,176x144,Unknown
44842,3028,20,50.00,19,52.63,58.33,176x144,Unknown
44865,3028,22,45.45,19,52.63,58.33,176x144,Unknown
44883,3227,17,58.82,19,52.63,58.33,176x144,Unknown
44902,2731,19,52.63,19,52.63,57.78,176x144,Unknown
44922,2731,20,50.00,19,52.63,58.33,176x144,Unknown
44942,2731,19,52.63,19,52.63,57.78,176x144,Unknown
44962,2731,20,50.00,19,52.63,58.33,176x144,Unknown
44982,2731,20,50.00,19,52.63,58.33,176x144,Unknown
45002,2731,19,52.63,19,52.63,58.33,176x144,Unknown
45022,2731,20,50.00,19,52.63,58.33,176x144,Unknown
45042,2731,19,52.63,19,52.63,58.89,176x144,Unknown
45062,2731,20,50.00,19,52.63,58.89,176x144,Unknown
45082,2731,19,52.63,19,52.63,58.89,176x144,Unknown
45102,2731,20,50.00,19,52.63,58.33,176x144,Unknown
45122,2731,19,52.63,19,52.63,58.89,176x144,Unknown
45142,2731,19,52.63,19,52.63,58.33,176x144,Unknown
45169,2731,27,37.04,19,52.63,58.89,176x144,Unknown
45187,3227,18,55.56,19,52.63,58.33,176x144,Unknown
45202,2719,15,66.67,19,52.63,58.33,176x144,Unknown
45222,2719,20,50.00,19,52.63,58.33,176x144,Unknown
45253,2719,30,33.33,20,50.00,57.78,176x144,Unknown
45266,2884,12,83.33,19,52.63,58.33,176x144,Unknown
45282,2884,16,62.50,19,52.63,58.33,176x144,Unknown
45302,2884,20,50.00,19,52.63,58.33,176x144,Unknown
45322,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45342,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45362,2884,20,50.00,19,52.63,58.33,176x144,Unknown
45382,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45402,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45422,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45442,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45462,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45482,2884,19,52.63,19,52.63,58.33,176x144,Unknown
45504,2884,22,45.45,19,52.63,58.33,176x144,Unknown
45522,2884,17,58.82,19,52.63,58.33,176x144,Unknown
45542,2884,19,52.63,19,52.63,60.56,176x144,Unknown
