Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
44001,2655,30445,0.03,1541,0.65,60.00,160x120,Unknown
44014,2655,12,83.33,1541,0.65,60.56,160x120,Unknown
44042,2655,28,35.71,1541,0.65,60.56,160x120,Unknown
44062,2655,20,50.00,1541,0.65,60.00,160x120,Unknown
44082,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44102,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44123,2655,20,50.00,1541,0.65,60.56,160x120,Unknown
44142,2655,19,52.63,1541,0.65,60.00,160x120,Unknown
44162,2655,19,52.63,1541,0.65,60.00,160x120,Unknown
44182,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44202,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44222,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44242,2655,20,50.00,1541,0.65,60.56,160x120,Unknown
44284,2655,42,23.81,1542,0.65,60.56,160x120,Unknown
44297,2655,12,83.33,1542,0.65,60.56,160x120,Unknown
44322,2655,25,40.00,1542,0.65,61.11,160x120,Unknown
44342,2655,19,52.63,1542,0.65,60.56,160x120,Unknown
44362,2655,20,50.00,1542,0.65,61.11,160x120,Unknown
44382,2655,19,52.63,1542,0.65,60.56,160x120,Unknown
44402,2655,19,52.63,1541,0.65,60.56,160x120,Unknown
44422,2655,20,50.00,20,50.00,60.56,160x120,Unknown
44442,2655,20,50.00,20,50.00,61.11,160x120,Unknown
44462,2655,19,52.63,20,50.00,60.00,160x120,Unknown
44482,2655,20,50.00,20,50.00,61.11,160x120,Unknown
44502,2655,20,50.00,20,50.00,60.00,160x120,Unknown
44522,2655,19,52.63,20,50.00,60.56,160x120,Unknown
44542,2655,19,52.63,20,50.00,60.56,160x120,Unknown
44562,2655,19,52.63,20,50.00,60.00,160x120,Unknown
44582,2655,19,52.63,20,50.00,61.11,160x120,Unknown
44602,2655,19,52.63,20,50.00,60.56,160x120,Unknown
44622,2655,20,50.00,20,50.00,60.56,160x120,Unknown
44642,2655,19,52.63,20,50.00,60.56,160x120,Unknown
44662,2655,19,52.63,20,50.00,60.56,160x120,Unknown
44682,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44702,2655,20,50.00,19,52.63,60.56,160x120,Unknown
44722,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44742,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44762,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44782,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44802,2655,20,50.00,19,52.63,60.56,160x120,Unknown
44824,2655,21,47.62,19,52.63,61.11,160x120,Unknown
44842,2655,18,55.56,19,52.63,60.56,160x120,Unknown
44862,2655,20,50.00,19,52.63,60.56,160x120,Unknown
44882,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44917,2655,34,29.41,20,50.00,61.11,160x120,Unknown
44931,2655,14,71.43,19,52.63,60.56,160x120,Unknown
44951,2655,19,52.63,19,52.63,60.56,160x120,Unknown
44963,2655,12,83.33,19,52.63,60.56,160x120,Unknown
44982,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45002,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45022,2655,20,50.00,19,52.63,60.56,160x120,Unknown
45042,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45062,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45082,2655,20,50.00,19,52.63,60.56,160x120,Unknown
45102,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45122,2655,20,50.00,19,52.63,61.11,160x120,Unknown
45142,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45162,2655,20,50.00,19,52.63,61.11,160x120,Unknown
45182,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45202,2655,20,50.00,19,52.63,60.56,160x120,Unknown
45222,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45242,2655,20,50.00,19,52.63,60.56,160x120,Unknown
45262,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45284,2655,22,45.45,19,52.63,60.56,160x120,Unknown
45302,2655,17,58.82,18,55.56,60.56,160x120,Unknown
45322,2655,20,50.00,19,52.63,61.11,160x120,Unknown
45342,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45362,2655,19,52.63,19,52.63,61.11,160x120,Unknown
45382,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45402,2655,19,52.63,19,52.63,60.56,160x120,Unknown
45422,2655,19,52.63,19,52.63,61.11,160x120,Unknown
45442,2655,20,50.00,19,52.63,60.56,160x120,Unknown
45462,2655,20,50.00,19,52.63,61.11,160x120,Unknown
45485,2655,23,43.48,19,52.63,61.11,160x120,Unknown
45503,2655,17,58.82,19,52.63,61.11,160x120,Unknown
45552,2655,49,20.41,20,50.00,60.56,160x120,Unknown
45566,2655,13,76.92,20,50.00,60.56,160x120,Unknown
45583,2655,16,62.50,20,50.00,60.56,160x120,Unknown
45602,2655,18,55.56,20,50.00,61.11,160x120,Unknown
45622,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45644,2655,22,45.45,20,50.00,60.56,160x120,Unknown
45661,2655,17,58.82,20,50.00,60.56,160x120,Unknown
45682,2655,20,50.00,20,50.00,60.56,160x120,Unknown
45701,2655,19,52.63,20,50.00,61.11,160x120,Unknown
45722,2655,20,50.00,20,50.00,61.67,160x120,Unknown
45742,2655,19,52.63,20,50.00,60.56,160x120,Unknown
45762,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45782,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45802,2655,19,52.63,20,50.00,61.11,160x120,Unknown
45822,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45841,2655,19,52.63,20,50.00,61.11,160x120,Unknown
45862,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45881,2655,19,52.63,20,50.00,61.11,160x120,Unknown
45902,2655,20,50.00,20,50.00,61.11,160x120,Unknown
45921,2655,19,52.63,20,50.00,61.11,160x120,Unknown
45942,2655,20,50.00,19,52.63,61.11,160x120,Unknown
45961,2655,19,52.63,19,52.63,61.11,160x120,Unknown
45981,2655,19,52.63,19,52.63,61.11,160x120,Unknown
46001,2655,19,52.63,19,52.63,61.11,160x120,Unknown
46021,2655,19,52.63,19,52.63,61.11,160x120,Unknown
46041,2655,20,50.00,19,52.63,61.11,160x120,Unknown
46061,2655,19,52.63,19,52.63,61.11,160x120,Unknown
46081,2655,20,50.00,19,52.63,60.56,160x120,Unknown
46101,2655,19,52.63,19,52.63,61.11,160x120,Unknown
46121,2655,20,50.00,19,52.63,60.56,160x120,Unknown
46142,2885,20,50.00,19,52.63,61.11,160x120,Unknown
46161,2885,19,52.63,19,52.63,61.11,160x120,Unknown
46203,2885,41,24.39,20,50.00,61.11,160x120,Unknown
46216,2885,12,83.33,20,50.00,61.11,160x120,Unknown
46241,2885,25,40.00,20,50.00,60.56,160x120,Unknown
46262,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46281,2885,19,52.63,20,50.00,61.11,160x120,Unknown
46301,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46321,2885,19,52.63,20,50.00,61.11,160x120,Unknown
46345,2885,23,43.48,20,50.00,61.11,160x120,Unknown
46361,2885,16,62.50,20,50.00,61.67,160x120,Unknown
46381,2885,19,52.63,20,50.00,60.56,160x120,Unknown
46401,2885,20,50.00,20,50.00,60.56,160x120,Unknown
46421,2885,19,52.63,20,50.00,61.11,160x120,Unknown
46441,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46462,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46481,2885,19,52.63,20,50.00,60.56,160x120,Unknown
46503,2885,21,47.62,20,50.00,61.11,160x120,Unknown
46521,2885,18,55.56,20,50.00,61.11,160x120,Unknown
46541,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46563,2885,22,45.45,20,50.00,61.11,160x120,Unknown
46581,2885,17,58.82,20,50.00,61.11,160x120,Unknown
46601,2885,19,52.63,19,52.63,61.11,160x120,Unknown
46621,2885,19,52.63,19,52.63,60.56,160x120,Unknown
46652,2885,31,32.26,20,50.00,61.11,160x120,Unknown
46669,2885,16,62.50,19,52.63,61.11,160x120,Unknown
46682,2885,12,83.33,19,52.63,61.11,160x120,Unknown
46701,2885,19,52.63,19,52.63,61.11,160x120,Unknown
46721,2885,20,50.00,19,52.63,60.56,160x120,Unknown
46743,2885,21,47.62,19,52.63,61.11,160x120,Unknown
46761,2885,18,55.56,19,52.63,61.11,160x120,Unknown
46781,2885,19,52.63,19,52.63,61.11,160x120,Unknown
46801,2885,20,50.00,19,52.63,61.11,160x120,Unknown
46847,2885,46,21.74,20,50.00,61.11,160x120,Unknown
46860,2885,12,83.33,20,50.00,61.11,160x120,Unknown
46881,2885,21,47.62,20,50.00,61.11,160x120,Unknown
46901,2885,19,52.63,20,50.00,61.11,160x120,Unknown
46921,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46941,2885,19,52.63,20,50.00,61.11,160x120,Unknown
46961,2885,20,50.00,20,50.00,61.11,160x120,Unknown
46981,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47001,2885,20,50.00,20,50.00,61.11,160x120,Unknown
47021,2885,19,52.63,20,50.00,60.56,160x120,Unknown
47041,2885,20,50.00,20,50.00,61.11,160x120,Unknown
47061,2885,20,50.00,20,50.00,61.11,160x120,Unknown
47081,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47101,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47121,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47142,2885,20,50.00,20,50.00,61.11,160x120,Unknown
47161,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47181,2885,20,50.00,20,50.00,60.56,160x120,Unknown
47201,2885,19,52.63,20,50.00,61.11,160x120,Unknown
47221,2885,20,50.00,20,50.00,61.11,160x120,Unknown
47243,2885,22,45.45,19,52.63,61.11,160x120,Unknown
47261,2885,17,58.82,19,52.63,61.11,160x120,Unknown
47283,2885,21,47.62,19,52.63,61.11,160x120,Unknown
47301,2885,18,55.56,19,52.63,61.11,160x120,Unknown
47321,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47341,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47361,2885,20,50.00,19,52.63,61.67,160x120,Unknown
47391,2885,29,34.48,19,52.63,61.11,160x120,Unknown
47403,2885,12,83.33,19,52.63,61.11,160x120,Unknown
47421,2885,17,58.82,19,52.63,61.11,160x120,Unknown
47441,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47476,2885,34,29.41,20,50.00,61.11,160x120,Unknown
47492,2885,15,66.67,19,52.63,61.11,160x120,Unknown
47504,2885,12,83.33,19,52.63,61.11,160x120,Unknown
47527,2885,23,43.48,19,52.63,61.11,160x120,Unknown
47541,2885,13,76.92,19,52.63,61.11,160x120,Unknown
47561,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47581,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47601,2885,19,52.63,19,52.63,61.67,160x120,Unknown
47621,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47641,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47661,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47681,2885,20,50.00,19,52.63,61.11,160x120,Unknown
47701,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47721,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47741,2885,20,50.00,19,52.63,61.11,160x120,Unknown
47761,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47781,2885,20,50.00,18,55.56,61.11,160x120,Unknown
47801,2885,20,50.00,19,52.63,61.11,160x120,Unknown
47821,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47841,2885,20,50.00,19,52.63,61.11,160x120,Unknown
47861,2885,19,52.63,18,55.56,61.11,160x120,Unknown
47883,2885,21,47.62,18,55.56,61.67,160x120,Unknown
47901,2885,18,55.56,19,52.63,61.11,160x120,Unknown
47921,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47941,2885,20,50.00,19,52.63,61.11,160x120,Unknown
47961,2885,19,52.63,19,52.63,61.11,160x120,Unknown
47981,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48002,2885,21,47.62,19,52.63,61.11,160x120,Unknown
48021,2885,18,55.56,19,52.63,61.67,160x120,Unknown
48041,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48061,2885,19,52.63,19,52.63,61.11,160x120,Unknown
48081,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48124,2885,43,23.26,20,50.00,61.11,160x120,Unknown
48136,2885,12,83.33,20,50.00,61.67,160x120,Unknown
48161,2885,24,41.67,20,50.00,61.11,160x120,Unknown
48188,2885,27,37.04,20,50.00,61.11,160x120,Unknown
48202,2885,13,76.92,20,50.00,61.11,160x120,Unknown
48221,2885,18,55.56,20,50.00,61.11,160x120,Unknown
48241,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48261,2885,20,50.00,20,50.00,61.11,160x120,Unknown
48281,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48301,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48321,2885,20,50.00,20,50.00,61.11,160x120,Unknown
48341,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48361,2885,20,50.00,20,50.00,61.11,160x120,Unknown
48381,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48401,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48421,2885,20,50.00,20,50.00,61.67,160x120,Unknown
48441,2885,19,52.63,20,50.00,61.67,160x120,Unknown
48461,2885,20,50.00,20,50.00,61.67,160x120,Unknown
48481,2885,19,52.63,20,50.00,61.67,160x120,Unknown
48500,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48520,2885,19,52.63,19,52.63,61.67,160x120,Unknown
48540,2885,19,52.63,19,52.63,61.11,160x120,Unknown
48561,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48580,2885,19,52.63,18,55.56,61.11,160x120,Unknown
48601,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48620,2885,19,52.63,19,52.63,61.11,160x120,Unknown
48640,2885,20,50.00,19,52.63,61.11,160x120,Unknown
48660,2885,19,52.63,19,52.63,61.67,160x120,Unknown
48680,2885,20,50.00,19,52.63,61.67,160x120,Unknown
48702,2885,21,47.62,19,52.63,61.67,160x120,Unknown
48723,2885,21,47.62,19,52.63,61.11,160x120,Unknown
48761,2885,37,27.03,20,50.00,61.11,160x120,Unknown
48777,2885,16,62.50,20,50.00,61.11,160x120,Unknown
48800,2885,23,43.48,20,50.00,61.11,160x120,Unknown
48820,2885,19,52.63,20,50.00,61.67,160x120,Unknown
48840,2885,20,50.00,20,50.00,61.11,160x120,Unknown
48860,2885,19,52.63,20,50.00,61.67,160x120,Unknown
48882,2885,21,47.62,20,50.00,61.11,160x120,Unknown
48900,2885,18,55.56,20,50.00,61.11,160x120,Unknown
48920,2885,20,50.00,20,50.00,62.22,160x120,Unknown
48940,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48960,2885,19,52.63,20,50.00,61.11,160x120,Unknown
48981,2885,20,50.00,20,50.00,61.11,160x120,Unknown
49011,2885,30,33.33,21,47.62,61.67,160x120,Unknown
49023,2885,12,83.33,20,50.00,61.11,160x120,Unknown
49041,2885,17,58.82,20,50.00,61.67,160x120,Unknown
49060,2885,19,52.63,20,50.00,61.11,160x120,Unknown
49080,2885,19,52.63,20,50.00,61.11,160x120,Unknown
49100,2885,20,50.00,20,50.00,61.11,160x120,Unknown
49120,2885,19,52.63,20,50.00,61.11,160x120,Unknown
49141,2885,20,50.00,20,50.00,61.11,160x120,Unknown
49161,2885,20,50.00,19,52.63,61.67,160x120,Unknown
49180,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49200,2885,20,50.00,19,52.63,61.11,160x120,Unknown
49220,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49241,2885,20,50.00,19,52.63,61.67,160x120,Unknown
49260,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49280,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49302,2885,22,45.45,19,52.63,61.11,160x120,Unknown
49320,2885,17,58.82,19,52.63,61.11,160x120,Unknown
49340,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49360,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49389,2885,28,35.71,19,52.63,61.11,160x120,Unknown
49404,2885,15,66.67,19,52.63,61.11,160x120,Unknown
49421,2885,16,62.50,19,52.63,61.67,160x120,Unknown
49440,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49460,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49480,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49501,2885,20,50.00,19,52.63,61.11,160x120,Unknown
49521,2885,20,50.00,19,52.63,61.11,160x120,Unknown
49540,2885,18,55.56,19,52.63,61.67,160x120,Unknown
49560,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49580,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49601,2885,20,50.00,19,52.63,61.67,160x120,Unknown
49620,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49640,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49660,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49680,2885,20,50.00,19,52.63,61.11,160x120,Unknown
49700,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49720,2885,20,50.00,19,52.63,61.11,160x120,Unknown
49741,2885,21,47.62,19,52.63,61.11,160x120,Unknown
49760,2885,18,55.56,19,52.63,61.11,160x120,Unknown
49781,2885,21,47.62,19,52.63,61.11,160x120,Unknown
49801,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49820,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49841,2885,20,50.00,19,52.63,61.67,160x120,Unknown
49860,2885,19,52.63,19,52.63,61.11,160x120,Unknown
49880,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49900,2885,19,52.63,19,52.63,61.67,160x120,Unknown
49921,2885,20,50.00,19,52.63,61.67,160x120,Unknown
49944,2885,23,43.48,19,52.63,61.67,160x120,Unknown
49960,2885,16,62.50,19,52.63,61.11,160x120,Unknown
49980,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50000,2885,20,50.00,19,52.63,61.67,160x120,Unknown
50034,2885,33,30.30,20,50.00,61.67,160x120,Unknown
50046,2885,12,83.33,19,52.63,61.67,160x120,Unknown
50064,2885,18,55.56,19,52.63,61.67,160x120,Unknown
50080,2885,15,66.67,19,52.63,61.67,160x120,Unknown
50103,2885,22,45.45,19,52.63,61.11,160x120,Unknown
50120,2885,17,58.82,19,52.63,61.11,160x120,Unknown
50140,2885,20,50.00,19,52.63,61.11,160x120,Unknown
50160,2885,19,52.63,19,52.63,61.11,160x120,Unknown
50180,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50200,2885,20,50.00,19,52.63,61.11,160x120,Unknown
50220,2885,19,52.63,19,52.63,61.11,160x120,Unknown
50240,2885,20,50.00,19,52.63,61.11,160x120,Unknown
50260,2885,20,50.00,19,52.63,61.67,160x120,Unknown
50280,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50300,2885,20,50.00,19,52.63,61.67,160x120,Unknown
50320,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50340,2885,20,50.00,19,52.63,61.67,160x120,Unknown
50360,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50380,2885,19,52.63,19,52.63,61.11,160x120,Unknown
50400,2885,19,52.63,19,52.63,61.67,160x120,Unknown
50420,2885,19,52.63,18,55.56,61.67,160x120,Unknown
50442,2885,22,45.45,19,52.63,61.67,160x120,Unknown
50460,2885,17,58.82,19,52.63,61.67,160x120,Unknown
50483,2885,22,45.45,19,52.63,61.67,160x120,Unknown
50500,2885,17,58.82,19,52.63,61.67,160x120,Unknown
50520,2885,20,50.00,19,52.63,61.11,160x120,Unknown
50545,2885,25,40.00,19,52.63,61.67,160x120,Unknown
50561,2885,16,62.50,19,52.63,61.67,160x120,Unknown
50580,2885,18,55.56,19,52.63,61.67,160x120,Unknown
50600,2885,20,50.00,19,52.63,61.67,160x120,Unknown
50620,2885,19,52.63,19,52.63,61.11,160x120,Unknown
50641,2885,20,50.00,19,52.63,61.11,160x120,Unknown
50683,2891,42,23.81,20,50.00,61.11,160x120,Unknown
50696,2891,12,83.33,20,50.00,61.11,160x120,Unknown
50720,2891,23,43.48,20,50.00,61.11,160x120,Unknown
50740,2891,20,50.00,20,50.00,61.11,160x120,Unknown
50765,2891,24,41.67,20,50.00,61.67,160x120,Unknown
50780,2891,14,71.43,20,50.00,61.67,160x120,Unknown
50800,2891,19,52.63,20,50.00,61.67,160x120,Unknown
50820,2891,20,50.00,20,50.00,61.67,160x120,Unknown
50840,2891,19,52.63,20,50.00,61.67,160x120,Unknown
50864,2891,24,41.67,20,50.00,62.22,160x120,Unknown
50880,2891,15,66.67,20,50.00,61.67,160x120,Unknown
50900,2891,20,50.00,20,50.00,61.67,160x120,Unknown
50920,2891,20,50.00,20,50.00,61.67,160x120,Unknown
50940,2891,19,52.63,20,50.00,61.67,160x120,Unknown
50959,1929,19,52.63,20,50.00,61.67,160x120,Unknown
50979,2891,20,50.00,20,50.00,61.67,160x120,Unknown
51000,2891,21,47.62,20,50.00,61.67,160x120,Unknown
51020,2891,19,52.63,20,50.00,61.67,160x120,Unknown
51040,2891,20,50.00,20,50.00,61.67,160x120,Unknown
51060,2891,20,50.00,20,50.00,61.67,160x120,Unknown
51080,2891,20,50.00,19,52.63,61.11,160x120,Unknown
51099,2891,19,52.63,19,52.63,61.11,160x120,Unknown
51119,2891,20,50.00,19,52.63,61.67,160x120,Unknown
51139,2891,19,52.63,19,52.63,61.67,160x120,Unknown
51161,2891,21,47.62,19,52.63,61.67,160x120,Unknown
51180,2891,19,52.63,19,52.63,61.67,160x120,Unknown
51199,1942,18,55.56,19,52.63,61.11,160x120,Unknown
51219,1942,19,52.63,19,52.63,61.67,160x120,Unknown
51239,1947,20,50.00,19,52.63,61.11,160x120,Unknown
51260,2891,20,50.00,19,52.63,61.67,160x120,Unknown
51279,1899,19,52.63,19,52.63,61.67,160x120,Unknown
51299,1899,19,52.63,19,52.63,61.67,160x120,Unknown
51320,2891,21,47.62,19,52.63,56.11,160x120,Unknown
51339,1826,18,55.56,19,52.63,61.67,160x120,Unknown
51359,1962,19,52.63,19,52.63,61.67,160x120,Unknown
