Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
96918,1869,8,125.00,8,125.00,62.78,96x96,Unknown
96930,1869,12,83.33,10,100.00,62.78,96x96,Unknown
96974,1869,43,23.26,21,47.62,62.78,96x96,Unknown
96986,1869,12,83.33,18,55.56,62.78,96x96,Unknown
97001,1869,14,71.43,17,58.82,63.33,96x96,Unknown
97021,1869,20,50.00,18,55.56,63.33,96x96,Unknown
97041,1869,20,50.00,18,55.56,63.33,96x96,Unknown
97061,1869,19,52.63,18,55.56,63.33,96x96,Unknown
97082,1869,20,50.00,18,55.56,62.78,96x96,Unknown
97101,1869,18,55.56,18,55.56,62.78,96x96,Unknown
97121,1869,20,50.00,18,55.56,63.33,96x96,Unknown
97141,1869,19,52.63,18,55.56,62.78,96x96,Unknown
97161,1869,19,52.63,18,55.56,62.78,96x96,Unknown
97181,1869,20,50.00,18,55.56,62.78,96x96,Unknown
97201,1869,20,50.00,18,55.56,63.33,96x96,Unknown
97221,1869,19,52.63,18,55.56,62.78,96x96,Unknown
97241,1869,19,52.63,18,55.56,62.78,96x96,Unknown
97261,1869,20,50.00,19,52.63,62.78,96x96,Unknown
97289,1869,27,37.04,19,52.63,62.78,96x96,Unknown
97301,1869,12,83.33,19,52.63,63.33,96x96,Unknown
97321,1869,20,50.00,19,52.63,63.89,96x96,Unknown
97341,1869,19,52.63,20,50.00,62.78,96x96,Unknown
97361,1869,19,52.63,18,55.56,63.33,96x96,Unknown
97388,1869,27,37.04,19,52.63,63.33,96x96,Unknown
97401,1869,13,76.92,19,52.63,62.78,96x96,Unknown
97421,1869,20,50.00,19,52.63,62.78,96x96,Unknown
97441,1869,19,52.63,19,52.63,63.33,96x96,Unknown
97461,1869,20,50.00,19,52.63,62.78,96x96,Unknown
97481,1869,19,52.63,19,52.63,62.78,96x96,Unknown
97501,1869,20,50.00,19,52.63,62.78,96x96,Unknown
97521,1869,19,52.63,19,52.63,63.33,96x96,Unknown
97541,1869,19,52.63,19,52.63,63.33,96x96,Unknown
97575,1869,34,29.41,20,50.00,62.78,96x96,Unknown
97587,1869,12,83.33,19,52.63,63.33,96x96,Unknown
97601,1869,13,76.92,19,52.63,63.33,96x96,Unknown
97621,1869,20,50.00,19,52.63,63.33,96x96,Unknown
97641,1869,19,52.63,19,52.63,62.78,96x96,Unknown
97661,1869,20,50.00,19,52.63,63.33,96x96,Unknown
97681,1869,19,52.63,19,52.63,62.78,96x96,Unknown
97700,1869,19,52.63,19,52.63,62.78,96x96,Unknown
97754,1869,53,18.87,21,47.62,63.33,96x96,Unknown
